t, dzdt2, dzdt, z, u
9.572,-1.053,-0.532,49.873,10.864
9.573,-1.057,-0.531,49.872,10.868
9.574,-1.062,-0.530,49.872,10.873
9.575,-1.066,-0.529,49.871,10.877
9.576,-1.070,-0.528,49.871,10.881
9.577,-1.074,-0.527,49.870,10.885
9.578,-1.079,-0.526,49.870,10.889
9.579,-1.083,-0.525,49.869,10.894
9.580,-1.087,-0.524,49.869,10.898
9.581,-1.091,-0.523,49.868,10.902
9.582,-1.095,-0.521,49.868,10.906
9.583,-1.099,-0.520,49.867,10.910
9.584,-1.104,-0.519,49.867,10.914
9.585,-1.108,-0.518,49.866,10.919
9.586,-1.112,-0.517,49.866,10.923
9.587,-1.116,-0.516,49.865,10.927
9.588,-1.120,-0.515,49.865,10.931
9.589,-1.124,-0.514,49.864,10.935
9.590,-1.128,-0.513,49.864,10.939
9.591,-1.132,-0.511,49.863,10.943
9.592,-1.136,-0.510,49.863,10.947
9.593,-1.140,-0.509,49.862,10.951
9.594,-1.144,-0.508,49.862,10.955
9.595,-1.148,-0.507,49.861,10.959
9.596,-1.152,-0.506,49.861,10.963
9.597,-1.156,-0.505,49.860,10.967
9.598,-1.160,-0.503,49.860,10.971
9.599,-1.164,-0.502,49.859,10.975
9.600,-1.168,-0.501,49.859,10.979
9.601,-1.172,-0.500,49.858,10.983
9.602,-1.176,-0.499,49.858,10.987
9.603,-1.180,-0.498,49.857,10.991
9.604,-1.184,-0.496,49.857,10.994
9.605,-1.188,-0.495,49.856,10.998
9.606,-1.192,-0.494,49.856,11.002
9.607,-1.196,-0.493,49.855,11.006
9.608,-1.199,-0.492,49.855,11.010
9.609,-1.203,-0.490,49.854,11.014
9.610,-1.207,-0.489,49.854,11.017
9.611,-1.211,-0.488,49.853,11.021
9.612,-1.215,-0.487,49.853,11.025
9.613,-1.218,-0.486,49.852,11.029
9.614,-1.222,-0.484,49.852,11.033
9.615,-1.226,-0.483,49.851,11.036
9.616,-1.230,-0.482,49.851,11.040
9.617,-1.233,-0.481,49.850,11.044
9.618,-1.237,-0.479,49.850,11.047
9.619,-1.241,-0.478,49.849,11.051
9.620,-1.245,-0.477,49.849,11.055
9.621,-1.248,-0.476,49.848,11.059
9.622,-1.252,-0.474,49.848,11.062
9.623,-1.256,-0.473,49.847,11.066
9.624,-1.259,-0.472,49.847,11.069
9.625,-1.263,-0.471,49.846,11.073
9.626,-1.266,-0.469,49.846,11.077
9.627,-1.270,-0.468,49.845,11.080
9.628,-1.274,-0.467,49.845,11.084
9.629,-1.277,-0.466,49.845,11.087
9.630,-1.281,-0.464,49.844,11.091
9.631,-1.284,-0.463,49.844,11.094
9.632,-1.288,-0.462,49.843,11.098
9.633,-1.291,-0.460,49.843,11.102
9.634,-1.295,-0.459,49.842,11.105
9.635,-1.298,-0.458,49.842,11.108
9.636,-1.302,-0.456,49.841,11.112
9.637,-1.305,-0.455,49.841,11.115
9.638,-1.309,-0.454,49.840,11.119
9.639,-1.312,-0.453,49.840,11.122
9.640,-1.316,-0.451,49.839,11.126
9.641,-1.319,-0.450,49.839,11.129
9.642,-1.322,-0.449,49.839,11.133
9.643,-1.326,-0.447,49.838,11.136
9.644,-1.329,-0.446,49.838,11.139
9.645,-1.333,-0.445,49.837,11.143
9.646,-1.336,-0.443,49.837,11.146
9.647,-1.339,-0.442,49.836,11.149
9.648,-1.343,-0.441,49.836,11.153
9.649,-1.346,-0.439,49.835,11.156
9.650,-1.349,-0.438,49.835,11.159
9.651,-1.353,-0.437,49.835,11.162
9.652,-1.356,-0.435,49.834,11.166
9.653,-1.359,-0.434,49.834,11.169
9.654,-1.362,-0.432,49.833,11.172
9.655,-1.365,-0.431,49.833,11.175
9.656,-1.369,-0.430,49.832,11.179
9.657,-1.372,-0.428,49.832,11.182
9.658,-1.375,-0.427,49.832,11.185
9.659,-1.378,-0.426,49.831,11.188
9.660,-1.381,-0.424,49.831,11.191
9.661,-1.385,-0.423,49.830,11.194
9.662,-1.388,-0.421,49.830,11.197
9.663,-1.391,-0.420,49.829,11.201
9.664,-1.394,-0.419,49.829,11.204
9.665,-1.397,-0.417,49.829,11.207
9.666,-1.400,-0.416,49.828,11.210
9.667,-1.403,-0.414,49.828,11.213
9.668,-1.406,-0.413,49.827,11.216
9.669,-1.409,-0.412,49.827,11.219
9.670,-1.412,-0.410,49.827,11.222
9.671,-1.415,-0.409,49.826,11.225
9.672,-1.418,-0.407,49.826,11.228
9.673,-1.421,-0.406,49.825,11.231
9.674,-1.424,-0.405,49.825,11.234
9.675,-1.427,-0.403,49.825,11.237
9.676,-1.430,-0.402,49.824,11.240
9.677,-1.433,-0.400,49.824,11.243
9.678,-1.436,-0.399,49.823,11.246
9.679,-1.439,-0.397,49.823,11.248
9.680,-1.442,-0.396,49.823,11.251
9.681,-1.445,-0.395,49.822,11.254
9.682,-1.447,-0.393,49.822,11.257
9.683,-1.450,-0.392,49.821,11.260
9.684,-1.453,-0.390,49.821,11.263
9.685,-1.456,-0.389,49.821,11.265
9.686,-1.459,-0.387,49.820,11.268
9.687,-1.462,-0.386,49.820,11.271
9.688,-1.464,-0.384,49.819,11.274
9.689,-1.467,-0.383,49.819,11.276
9.690,-1.470,-0.381,49.819,11.279
9.691,-1.473,-0.380,49.818,11.282
9.692,-1.475,-0.378,49.818,11.285
9.693,-1.478,-0.377,49.818,11.287
9.694,-1.481,-0.375,49.817,11.290
9.695,-1.483,-0.374,49.817,11.293
9.696,-1.486,-0.372,49.816,11.295
9.697,-1.489,-0.371,49.816,11.298
9.698,-1.491,-0.370,49.816,11.300
9.699,-1.494,-0.368,49.815,11.303
9.700,-1.496,-0.367,49.815,11.306
9.701,-1.499,-0.365,49.815,11.308
9.702,-1.502,-0.364,49.814,11.311
9.703,-1.504,-0.362,49.814,11.313
9.704,-1.507,-0.361,49.813,11.316
9.705,-1.509,-0.359,49.813,11.318
9.706,-1.512,-0.357,49.813,11.321
9.707,-1.514,-0.356,49.812,11.323
9.708,-1.517,-0.354,49.812,11.326
9.709,-1.519,-0.353,49.812,11.328
9.710,-1.522,-0.351,49.811,11.331
9.711,-1.524,-0.350,49.811,11.333
9.712,-1.526,-0.348,49.811,11.336
9.713,-1.529,-0.347,49.810,11.338
9.714,-1.531,-0.345,49.810,11.340
9.715,-1.534,-0.344,49.810,11.343
9.716,-1.536,-0.342,49.809,11.345
9.717,-1.538,-0.341,49.809,11.347
9.718,-1.541,-0.339,49.809,11.350
9.719,-1.543,-0.338,49.808,11.352
9.720,-1.545,-0.336,49.808,11.354
9.721,-1.548,-0.335,49.808,11.357
9.722,-1.550,-0.333,49.807,11.359
9.723,-1.552,-0.331,49.807,11.361
9.724,-1.554,-0.330,49.807,11.363
9.725,-1.557,-0.328,49.806,11.366
9.726,-1.559,-0.327,49.806,11.368
9.727,-1.561,-0.325,49.806,11.370
9.728,-1.563,-0.324,49.805,11.372
9.729,-1.565,-0.322,49.805,11.374
9.730,-1.568,-0.320,49.805,11.376
9.731,-1.570,-0.319,49.804,11.379
9.732,-1.572,-0.317,49.804,11.381
9.733,-1.574,-0.316,49.804,11.383
9.734,-1.576,-0.314,49.803,11.385
9.735,-1.578,-0.313,49.803,11.387
9.736,-1.580,-0.311,49.803,11.389
9.737,-1.582,-0.309,49.802,11.391
9.738,-1.584,-0.308,49.802,11.393
9.739,-1.586,-0.306,49.802,11.395
9.740,-1.588,-0.305,49.802,11.397
9.741,-1.590,-0.303,49.801,11.399
9.742,-1.592,-0.302,49.801,11.401
9.743,-1.594,-0.300,49.801,11.403
9.744,-1.596,-0.298,49.800,11.405
9.745,-1.598,-0.297,49.800,11.407
9.746,-1.600,-0.295,49.800,11.409
9.747,-1.602,-0.294,49.799,11.411
9.748,-1.604,-0.292,49.799,11.413
9.749,-1.606,-0.290,49.799,11.414
9.750,-1.608,-0.289,49.799,11.416
9.751,-1.610,-0.287,49.798,11.418
9.752,-1.611,-0.285,49.798,11.420
9.753,-1.613,-0.284,49.798,11.422
9.754,-1.615,-0.282,49.797,11.424
9.755,-1.617,-0.281,49.797,11.425
9.756,-1.619,-0.279,49.797,11.427
9.757,-1.620,-0.277,49.797,11.429
9.758,-1.622,-0.276,49.796,11.431
9.759,-1.624,-0.274,49.796,11.432
9.760,-1.626,-0.273,49.796,11.434
9.761,-1.627,-0.271,49.795,11.436
9.762,-1.629,-0.269,49.795,11.437
9.763,-1.631,-0.268,49.795,11.439
9.764,-1.632,-0.266,49.795,11.441
9.765,-1.634,-0.264,49.794,11.442
9.766,-1.636,-0.263,49.794,11.444
9.767,-1.637,-0.261,49.794,11.445
9.768,-1.639,-0.259,49.794,11.447
9.769,-1.640,-0.258,49.793,11.449
9.770,-1.642,-0.256,49.793,11.450
9.771,-1.643,-0.255,49.793,11.452
9.772,-1.645,-0.253,49.793,11.453
9.773,-1.647,-0.251,49.792,11.455
9.774,-1.648,-0.250,49.792,11.456
9.775,-1.650,-0.248,49.792,11.458
9.776,-1.651,-0.246,49.792,11.459
9.777,-1.652,-0.245,49.791,11.461
9.778,-1.654,-0.243,49.791,11.462
9.779,-1.655,-0.241,49.791,11.463
9.780,-1.657,-0.240,49.791,11.465
9.781,-1.658,-0.238,49.790,11.466
9.782,-1.660,-0.236,49.790,11.468
9.783,-1.661,-0.235,49.790,11.469
9.784,-1.662,-0.233,49.790,11.470
9.785,-1.664,-0.231,49.789,11.472
9.786,-1.665,-0.230,49.789,11.473
9.787,-1.666,-0.228,49.789,11.474
9.788,-1.668,-0.226,49.789,11.475
9.789,-1.669,-0.225,49.789,11.477
9.790,-1.670,-0.223,49.788,11.478
9.791,-1.671,-0.221,49.788,11.479
9.792,-1.673,-0.220,49.788,11.480
9.793,-1.674,-0.218,49.788,11.482
9.794,-1.675,-0.216,49.787,11.483
9.795,-1.676,-0.215,49.787,11.484
9.796,-1.677,-0.213,49.787,11.485
9.797,-1.679,-0.211,49.787,11.486
9.798,-1.680,-0.210,49.787,11.487
9.799,-1.681,-0.208,49.786,11.489
9.800,-1.682,-0.206,49.786,11.490
9.801,-1.683,-0.205,49.786,11.491
9.802,-1.684,-0.203,49.786,11.492
9.803,-1.685,-0.201,49.786,11.493
9.804,-1.686,-0.200,49.785,11.494
9.805,-1.687,-0.198,49.785,11.495
9.806,-1.688,-0.196,49.785,11.496
9.807,-1.689,-0.194,49.785,11.497
9.808,-1.690,-0.193,49.785,11.498
9.809,-1.691,-0.191,49.784,11.499
9.810,-1.692,-0.189,49.784,11.500
9.811,-1.693,-0.188,49.784,11.501
9.812,-1.694,-0.186,49.784,11.502
9.813,-1.695,-0.184,49.784,11.503
9.814,-1.696,-0.183,49.783,11.503
9.815,-1.697,-0.181,49.783,11.504
9.816,-1.698,-0.179,49.783,11.505
9.817,-1.699,-0.178,49.783,11.506
9.818,-1.699,-0.176,49.783,11.507
9.819,-1.700,-0.174,49.783,11.508
9.820,-1.701,-0.172,49.782,11.508
9.821,-1.702,-0.171,49.782,11.509
9.822,-1.703,-0.169,49.782,11.510
9.823,-1.703,-0.167,49.782,11.511
9.824,-1.704,-0.166,49.782,11.511
9.825,-1.705,-0.164,49.782,11.512
9.826,-1.706,-0.162,49.781,11.513
9.827,-1.706,-0.160,49.781,11.514
9.828,-1.707,-0.159,49.781,11.514
9.829,-1.708,-0.157,49.781,11.515
9.830,-1.708,-0.155,49.781,11.516
9.831,-1.709,-0.154,49.781,11.516
9.832,-1.710,-0.152,49.781,11.517
9.833,-1.710,-0.150,49.780,11.517
9.834,-1.711,-0.149,49.780,11.518
9.835,-1.711,-0.147,49.780,11.519
9.836,-1.712,-0.145,49.780,11.519
9.837,-1.712,-0.143,49.780,11.520
9.838,-1.713,-0.142,49.780,11.520
9.839,-1.714,-0.140,49.779,11.521
9.840,-1.714,-0.138,49.779,11.521
9.841,-1.715,-0.137,49.779,11.522
9.842,-1.715,-0.135,49.779,11.522
9.843,-1.716,-0.133,49.779,11.523
9.844,-1.716,-0.131,49.779,11.523
9.845,-1.716,-0.130,49.779,11.523
9.846,-1.717,-0.128,49.779,11.524
9.847,-1.717,-0.126,49.778,11.524
9.848,-1.718,-0.125,49.778,11.525
9.849,-1.718,-0.123,49.778,11.525
9.850,-1.718,-0.121,49.778,11.525
9.851,-1.719,-0.119,49.778,11.526
9.852,-1.719,-0.118,49.778,11.526
9.853,-1.719,-0.116,49.778,11.526
9.854,-1.720,-0.114,49.778,11.527
9.855,-1.720,-0.112,49.777,11.527
9.856,-1.720,-0.111,49.777,11.527
9.857,-1.720,-0.109,49.777,11.527
9.858,-1.721,-0.107,49.777,11.528
9.859,-1.721,-0.106,49.777,11.528
9.860,-1.721,-0.104,49.777,11.528
9.861,-1.721,-0.102,49.777,11.528
9.862,-1.721,-0.100,49.777,11.528
9.863,-1.722,-0.099,49.777,11.528
9.864,-1.722,-0.097,49.777,11.529
9.865,-1.722,-0.095,49.776,11.529
9.866,-1.722,-0.094,49.776,11.529
9.867,-1.722,-0.092,49.776,11.529
9.868,-1.722,-0.090,49.776,11.529
9.869,-1.722,-0.088,49.776,11.529
9.870,-1.722,-0.087,49.776,11.529
9.871,-1.722,-0.085,49.776,11.529
9.872,-1.722,-0.083,49.776,11.529
9.873,-1.722,-0.082,49.776,11.529
9.874,-1.722,-0.080,49.776,11.529
9.875,-1.722,-0.078,49.776,11.529
9.876,-1.722,-0.076,49.776,11.529
9.877,-1.722,-0.075,49.775,11.529
9.878,-1.722,-0.073,49.775,11.529
9.879,-1.722,-0.071,49.775,11.529
9.880,-1.722,-0.069,49.775,11.529
9.881,-1.722,-0.068,49.775,11.529
9.882,-1.722,-0.066,49.775,11.528
9.883,-1.722,-0.064,49.775,11.528
9.884,-1.722,-0.063,49.775,11.528
9.885,-1.722,-0.061,49.775,11.528
9.886,-1.721,-0.059,49.775,11.528
9.887,-1.721,-0.057,49.775,11.528
9.888,-1.721,-0.056,49.775,11.527
9.889,-1.721,-0.054,49.775,11.527
9.890,-1.721,-0.052,49.775,11.527
9.891,-1.720,-0.051,49.775,11.527
9.892,-1.720,-0.049,49.775,11.526
9.893,-1.720,-0.047,49.774,11.526
9.894,-1.719,-0.045,49.774,11.526
9.895,-1.719,-0.044,49.774,11.525
9.896,-1.719,-0.042,49.774,11.525
9.897,-1.718,-0.040,49.774,11.525
9.898,-1.718,-0.038,49.774,11.524
9.899,-1.718,-0.037,49.774,11.524
9.900,-1.717,-0.035,49.774,11.524
9.901,-1.717,-0.033,49.774,11.523
9.902,-1.717,-0.032,49.774,11.523
9.903,-1.716,-0.030,49.774,11.522
9.904,-1.716,-0.028,49.774,11.522
9.905,-1.715,-0.026,49.774,11.521
9.906,-1.715,-0.025,49.774,11.521
9.907,-1.714,-0.023,49.774,11.520
9.908,-1.714,-0.021,49.774,11.520
9.909,-1.713,-0.020,49.774,11.519
9.910,-1.713,-0.018,49.774,11.519
9.911,-1.712,-0.016,49.774,11.518
9.912,-1.712,-0.014,49.774,11.518
9.913,-1.711,-0.013,49.774,11.517
9.914,-1.711,-0.011,49.774,11.517
9.915,-1.710,-0.009,49.774,11.516
9.916,-1.709,-0.008,49.774,11.515
9.917,-1.709,-0.006,49.774,11.515
9.918,-1.708,-0.004,49.774,11.514
9.919,-1.707,-0.003,49.774,11.513
9.920,-1.707,-0.001,49.774,11.513
9.921,-1.706,0.001,49.774,11.512
9.922,-1.705,0.003,49.774,11.511
9.923,-1.705,0.004,49.774,11.511
9.924,-1.704,0.006,49.774,11.510
9.925,-1.703,0.008,49.774,11.509
9.926,-1.702,0.009,49.774,11.508
9.927,-1.702,0.011,49.774,11.507
9.928,-1.701,0.013,49.774,11.507
9.929,-1.700,0.015,49.774,11.506
9.930,-1.699,0.016,49.774,11.505
9.931,-1.698,0.018,49.774,11.504
9.932,-1.698,0.020,49.774,11.503
9.933,-1.697,0.021,49.774,11.502
9.934,-1.696,0.023,49.774,11.502
9.935,-1.695,0.025,49.774,11.501
9.936,-1.694,0.026,49.774,11.500
9.937,-1.693,0.028,49.774,11.499
9.938,-1.692,0.030,49.774,11.498
9.939,-1.691,0.031,49.774,11.497
9.940,-1.690,0.033,49.774,11.496
9.941,-1.689,0.035,49.774,11.495
9.942,-1.688,0.037,49.774,11.494
9.943,-1.687,0.038,49.774,11.493
9.944,-1.686,0.040,49.774,11.492
9.945,-1.685,0.042,49.774,11.491
9.946,-1.684,0.043,49.774,11.490
9.947,-1.683,0.045,49.774,11.489
9.948,-1.682,0.047,49.775,11.488
9.949,-1.681,0.048,49.775,11.487
9.950,-1.680,0.050,49.775,11.486
9.951,-1.679,0.052,49.775,11.484
9.952,-1.678,0.053,49.775,11.483
9.953,-1.677,0.055,49.775,11.482
9.954,-1.676,0.057,49.775,11.481
9.955,-1.674,0.058,49.775,11.480
9.956,-1.673,0.060,49.775,11.479
9.957,-1.672,0.062,49.775,11.477
9.958,-1.671,0.063,49.775,11.476
9.959,-1.670,0.065,49.775,11.475
9.960,-1.668,0.067,49.775,11.474
9.961,-1.667,0.068,49.775,11.472
9.962,-1.666,0.070,49.775,11.471
9.963,-1.665,0.072,49.775,11.470
9.964,-1.663,0.073,49.775,11.469
9.965,-1.662,0.075,49.776,11.467
9.966,-1.661,0.077,49.776,11.465
9.967,-1.659,0.078,49.776,11.462
9.968,-1.655,0.080,49.776,11.459
9.969,-1.652,0.082,49.776,11.455
9.970,-1.649,0.083,49.776,11.452
9.971,-1.645,0.085,49.776,11.449
9.972,-1.642,0.087,49.776,11.445
9.973,-1.639,0.088,49.776,11.442
9.974,-1.635,0.090,49.776,11.438
9.975,-1.632,0.092,49.776,11.435
9.976,-1.628,0.093,49.777,11.432
9.977,-1.625,0.095,49.777,11.428
9.978,-1.622,0.096,49.777,11.425
9.979,-1.618,0.098,49.777,11.422
9.980,-1.615,0.100,49.777,11.418
9.981,-1.611,0.101,49.777,11.415
9.982,-1.608,0.103,49.777,11.411
9.983,-1.605,0.104,49.777,11.408
9.984,-1.601,0.106,49.777,11.404
9.985,-1.598,0.108,49.777,11.401
9.986,-1.594,0.109,49.778,11.398
9.987,-1.591,0.111,49.778,11.394
9.988,-1.587,0.112,49.778,11.391
9.989,-1.584,0.114,49.778,11.387
9.990,-1.581,0.116,49.778,11.384
9.991,-1.577,0.117,49.778,11.380
9.992,-1.574,0.119,49.778,11.377
9.993,-1.570,0.120,49.778,11.373
9.994,-1.567,0.122,49.778,11.370
9.995,-1.563,0.123,49.779,11.366
9.996,-1.560,0.125,49.779,11.363
9.997,-1.556,0.127,49.779,11.359
9.998,-1.553,0.128,49.779,11.356
9.999,-1.549,0.130,49.779,11.352
10.000,-1.546,0.131,49.779,11.349
10.001,-1.542,0.133,49.779,11.345
10.002,-1.539,0.134,49.779,11.342
10.003,-1.535,0.136,49.780,11.338
10.004,-1.532,0.137,49.780,11.335
10.005,-1.528,0.139,49.780,11.331
10.006,-1.525,0.140,49.780,11.328
10.007,-1.521,0.142,49.780,11.324
10.008,-1.517,0.143,49.780,11.321
10.009,-1.514,0.145,49.780,11.317
10.010,-1.510,0.146,49.781,11.313
10.011,-1.507,0.148,49.781,11.310
10.012,-1.503,0.149,49.781,11.306
10.013,-1.500,0.151,49.781,11.303
10.014,-1.496,0.152,49.781,11.299
10.015,-1.493,0.154,49.781,11.296
10.016,-1.489,0.155,49.782,11.292
10.017,-1.485,0.157,49.782,11.288
10.018,-1.482,0.158,49.782,11.285
10.019,-1.478,0.160,49.782,11.281
10.020,-1.475,0.161,49.782,11.278
10.021,-1.471,0.163,49.782,11.274
10.022,-1.467,0.164,49.782,11.270
10.023,-1.464,0.166,49.783,11.267
10.024,-1.460,0.167,49.783,11.263
10.025,-1.456,0.169,49.783,11.259
10.026,-1.453,0.170,49.783,11.256
10.027,-1.449,0.172,49.783,11.252
10.028,-1.446,0.173,49.784,11.249
10.029,-1.442,0.175,49.784,11.245
10.030,-1.438,0.176,49.784,11.241
10.031,-1.435,0.177,49.784,11.238
10.032,-1.431,0.179,49.784,11.234
10.033,-1.427,0.180,49.784,11.230
10.034,-1.424,0.182,49.785,11.227
10.035,-1.420,0.183,49.785,11.223
10.036,-1.416,0.184,49.785,11.219
10.037,-1.413,0.186,49.785,11.216
10.038,-1.409,0.187,49.785,11.212
10.039,-1.405,0.189,49.786,11.208
10.040,-1.401,0.190,49.786,11.204
10.041,-1.398,0.192,49.786,11.201
10.042,-1.394,0.193,49.786,11.197
10.043,-1.390,0.194,49.786,11.193
10.044,-1.387,0.196,49.786,11.190
10.045,-1.383,0.197,49.787,11.186
10.046,-1.379,0.198,49.787,11.182
10.047,-1.376,0.200,49.787,11.178
10.048,-1.372,0.201,49.787,11.175
10.049,-1.368,0.203,49.787,11.171
10.050,-1.364,0.204,49.788,11.167
10.051,-1.361,0.205,49.788,11.164
10.052,-1.357,0.207,49.788,11.160
10.053,-1.353,0.208,49.788,11.156
10.054,-1.349,0.209,49.789,11.152
10.055,-1.346,0.211,49.789,11.149
10.056,-1.342,0.212,49.789,11.145
10.057,-1.338,0.213,49.789,11.141
10.058,-1.334,0.215,49.789,11.137
10.059,-1.331,0.216,49.790,11.134
10.060,-1.327,0.217,49.790,11.130
10.061,-1.323,0.219,49.790,11.126
10.062,-1.319,0.220,49.790,11.122
10.063,-1.316,0.221,49.790,11.118
10.064,-1.312,0.223,49.791,11.115
10.065,-1.308,0.224,49.791,11.111
10.066,-1.304,0.225,49.791,11.107
10.067,-1.301,0.227,49.791,11.103
10.068,-1.297,0.228,49.792,11.100
10.069,-1.293,0.229,49.792,11.096
10.070,-1.289,0.230,49.792,11.092
10.071,-1.285,0.232,49.792,11.088
10.072,-1.282,0.233,49.793,11.084
10.073,-1.278,0.234,49.793,11.081
10.074,-1.274,0.236,49.793,11.077
10.075,-1.270,0.237,49.793,11.073
10.076,-1.266,0.238,49.793,11.069
10.077,-1.263,0.239,49.794,11.065
10.078,-1.259,0.241,49.794,11.062
10.079,-1.255,0.242,49.794,11.058
10.080,-1.251,0.243,49.794,11.054
10.081,-1.247,0.244,49.795,11.050
10.082,-1.243,0.246,49.795,11.046
10.083,-1.240,0.247,49.795,11.042
10.084,-1.236,0.248,49.795,11.039
10.085,-1.232,0.249,49.796,11.035
10.086,-1.228,0.251,49.796,11.031
10.087,-1.224,0.252,49.796,11.027
10.088,-1.220,0.253,49.796,11.023
10.089,-1.217,0.254,49.797,11.019
10.090,-1.213,0.255,49.797,11.016
10.091,-1.209,0.257,49.797,11.012
10.092,-1.205,0.258,49.797,11.008
10.093,-1.201,0.259,49.798,11.004
10.094,-1.197,0.260,49.798,11.000
10.095,-1.193,0.261,49.798,10.996
10.096,-1.190,0.263,49.798,10.992
10.097,-1.186,0.264,49.799,10.989
10.098,-1.182,0.265,49.799,10.985
10.099,-1.178,0.266,49.799,10.981
10.100,-1.174,0.267,49.800,10.977
10.101,-1.170,0.269,49.800,10.973
10.102,-1.166,0.270,49.800,10.969
10.103,-1.163,0.271,49.800,10.965
10.104,-1.159,0.272,49.801,10.961
10.105,-1.155,0.273,49.801,10.958
10.106,-1.151,0.274,49.801,10.954
10.107,-1.147,0.275,49.801,10.950
10.108,-1.143,0.277,49.802,10.946
10.109,-1.139,0.278,49.802,10.942
10.110,-1.135,0.279,49.802,10.938
10.111,-1.132,0.280,49.803,10.934
10.112,-1.128,0.281,49.803,10.930
10.113,-1.124,0.282,49.803,10.927
10.114,-1.120,0.283,49.803,10.923
10.115,-1.116,0.284,49.804,10.919
10.116,-1.112,0.286,49.804,10.915
10.117,-1.108,0.287,49.804,10.911
10.118,-1.104,0.288,49.805,10.907
10.119,-1.100,0.289,49.805,10.903
10.120,-1.097,0.290,49.805,10.899
10.121,-1.093,0.291,49.805,10.895
10.122,-1.089,0.292,49.806,10.891
10.123,-1.085,0.293,49.806,10.888
10.124,-1.081,0.294,49.806,10.884
10.125,-1.077,0.295,49.807,10.880
10.126,-1.073,0.296,49.807,10.876
10.127,-1.069,0.298,49.807,10.872
10.128,-1.065,0.299,49.807,10.868
10.129,-1.061,0.300,49.808,10.864
10.130,-1.057,0.301,49.808,10.860
10.131,-1.054,0.302,49.808,10.856
10.132,-1.050,0.303,49.809,10.852
10.133,-1.046,0.304,49.809,10.848
10.134,-1.042,0.305,49.809,10.845
10.135,-1.038,0.306,49.810,10.841
10.136,-1.034,0.307,49.810,10.837
10.137,-1.030,0.308,49.810,10.833
10.138,-1.026,0.309,49.811,10.829
10.139,-1.022,0.310,49.811,10.825
10.140,-1.018,0.311,49.811,10.821
10.141,-1.014,0.312,49.811,10.817
10.142,-1.010,0.313,49.812,10.813
10.143,-1.007,0.314,49.812,10.809
10.144,-1.003,0.315,49.812,10.805
10.145,-0.999,0.316,49.813,10.801
10.146,-0.995,0.317,49.813,10.798
10.147,-0.991,0.318,49.813,10.794
10.148,-0.987,0.319,49.814,10.790
10.149,-0.983,0.320,49.814,10.786
10.150,-0.979,0.321,49.814,10.782
10.151,-0.975,0.322,49.815,10.778
10.152,-0.971,0.323,49.815,10.774
10.153,-0.967,0.324,49.815,10.770
10.154,-0.963,0.325,49.816,10.766
10.155,-0.959,0.326,49.816,10.762
10.156,-0.956,0.327,49.816,10.758
10.157,-0.952,0.328,49.817,10.754
10.158,-0.948,0.329,49.817,10.750
10.159,-0.944,0.330,49.817,10.746
10.160,-0.940,0.331,49.818,10.743
10.161,-0.936,0.332,49.818,10.739
10.162,-0.932,0.333,49.818,10.735
10.163,-0.928,0.333,49.819,10.731
10.164,-0.924,0.334,49.819,10.727
10.165,-0.920,0.335,49.819,10.723
10.166,-0.916,0.336,49.820,10.719
10.167,-0.912,0.337,49.820,10.715
10.168,-0.908,0.338,49.820,10.711
10.169,-0.904,0.339,49.821,10.707
10.170,-0.901,0.340,49.821,10.703
10.171,-0.897,0.341,49.821,10.699
10.172,-0.893,0.342,49.822,10.695
10.173,-0.889,0.343,49.822,10.691
10.174,-0.885,0.343,49.822,10.688
10.175,-0.881,0.344,49.823,10.684
10.176,-0.877,0.345,49.823,10.680
10.177,-0.873,0.346,49.823,10.676
10.178,-0.869,0.347,49.824,10.672
10.179,-0.865,0.348,49.824,10.668
10.180,-0.861,0.349,49.824,10.664
10.181,-0.857,0.349,49.825,10.660
10.182,-0.853,0.350,49.825,10.656
10.183,-0.850,0.351,49.825,10.652
10.184,-0.846,0.352,49.826,10.648
10.185,-0.842,0.353,49.826,10.644
10.186,-0.838,0.354,49.826,10.640
10.187,-0.834,0.355,49.827,10.637
10.188,-0.830,0.355,49.827,10.633
10.189,-0.826,0.356,49.828,10.629
10.190,-0.822,0.357,49.828,10.625
10.191,-0.818,0.358,49.828,10.621
10.192,-0.814,0.359,49.829,10.617
10.193,-0.810,0.359,49.829,10.613
10.194,-0.806,0.360,49.829,10.609
10.195,-0.802,0.361,49.830,10.605
10.196,-0.799,0.362,49.830,10.601
10.197,-0.795,0.363,49.830,10.597
10.198,-0.791,0.363,49.831,10.593
10.199,-0.787,0.364,49.831,10.590
10.200,-0.783,0.365,49.832,10.586
10.201,-0.779,0.366,49.832,10.582
10.202,-0.775,0.367,49.832,10.578
10.203,-0.771,0.367,49.833,10.574
10.204,-0.767,0.368,49.833,10.570
10.205,-0.763,0.369,49.833,10.566
10.206,-0.759,0.370,49.834,10.562
10.207,-0.756,0.370,49.834,10.558
10.208,-0.752,0.371,49.834,10.554
10.209,-0.748,0.372,49.835,10.550
10.210,-0.744,0.373,49.835,10.547
10.211,-0.740,0.373,49.836,10.543
10.212,-0.736,0.374,49.836,10.539
10.213,-0.732,0.375,49.836,10.535
10.214,-0.728,0.376,49.837,10.531
10.215,-0.724,0.376,49.837,10.527
10.216,-0.720,0.377,49.837,10.523
10.217,-0.717,0.378,49.838,10.519
10.218,-0.713,0.378,49.838,10.515
10.219,-0.709,0.379,49.839,10.512
10.220,-0.705,0.380,49.839,10.508
