t, dzdt2, dzdt, z, u
2.597,11.545,-6.466,96.027,-1.670
2.598,11.477,-6.478,96.020,-1.602
2.599,11.409,-6.489,96.014,-1.534
2.600,11.341,-6.501,96.007,-1.466
2.601,11.272,-6.512,96.001,-1.398
2.602,11.204,-6.523,95.994,-1.329
2.603,11.136,-6.534,95.988,-1.261
2.604,11.068,-6.545,95.981,-1.193
2.605,10.999,-6.556,95.974,-1.124
2.606,10.931,-6.567,95.968,-1.056
2.607,10.863,-6.578,95.961,-0.988
2.608,10.794,-6.589,95.955,-0.919
2.609,10.726,-6.600,95.948,-0.850
2.610,10.657,-6.610,95.942,-0.782
2.611,10.589,-6.621,95.935,-0.713
2.612,10.520,-6.631,95.928,-0.645
2.613,10.451,-6.642,95.922,-0.576
2.614,10.382,-6.652,95.915,-0.507
2.615,10.314,-6.663,95.908,-0.438
2.616,10.245,-6.673,95.902,-0.369
2.617,10.176,-6.683,95.895,-0.300
2.618,10.107,-6.693,95.888,-0.231
2.619,10.038,-6.703,95.882,-0.163
2.620,9.969,-6.713,95.875,-0.093
2.621,9.900,-6.723,95.868,-0.024
2.622,9.831,-6.733,95.861,0.045
2.623,9.762,-6.743,95.855,0.114
2.624,9.693,-6.752,95.848,0.183
2.625,9.624,-6.762,95.841,0.252
2.626,9.554,-6.771,95.834,0.321
2.627,9.485,-6.781,95.828,0.391
2.628,9.416,-6.790,95.821,0.460
2.629,9.347,-6.800,95.814,0.529
2.630,9.277,-6.809,95.807,0.599
2.631,9.208,-6.818,95.800,0.668
2.632,9.138,-6.827,95.794,0.738
2.633,9.069,-6.836,95.787,0.807
2.634,9.000,-6.845,95.780,0.877
2.635,8.930,-6.854,95.773,0.946
2.636,8.861,-6.863,95.766,1.016
2.637,8.791,-6.872,95.759,1.085
2.638,8.721,-6.881,95.752,1.155
2.639,8.652,-6.889,95.746,1.225
2.640,8.582,-6.898,95.739,1.294
2.641,8.512,-6.906,95.732,1.364
2.642,8.443,-6.915,95.725,1.434
2.643,8.373,-6.923,95.718,1.503
2.644,8.303,-6.932,95.711,1.573
2.645,8.233,-6.940,95.704,1.643
2.646,8.164,-6.948,95.697,1.713
2.647,8.094,-6.956,95.690,1.783
2.648,8.024,-6.964,95.683,1.853
2.649,7.954,-6.972,95.676,1.923
2.650,7.884,-6.980,95.669,1.992
2.651,7.814,-6.988,95.662,2.062
2.652,7.744,-6.995,95.655,2.132
2.653,7.674,-7.003,95.648,2.202
2.654,7.604,-7.011,95.641,2.272
2.655,7.534,-7.018,95.634,2.342
2.656,7.464,-7.026,95.627,2.412
2.657,7.394,-7.033,95.620,2.482
2.658,7.324,-7.040,95.613,2.552
2.659,7.254,-7.048,95.606,2.623
2.660,7.184,-7.055,95.599,2.693
2.661,7.114,-7.062,95.592,2.763
2.662,7.044,-7.069,95.585,2.833
2.663,6.974,-7.076,95.578,2.903
2.664,6.904,-7.083,95.571,2.973
2.665,6.833,-7.090,95.564,3.043
2.666,6.763,-7.097,95.556,3.114
2.667,6.693,-7.103,95.549,3.184
2.668,6.623,-7.110,95.542,3.254
2.669,6.553,-7.116,95.535,3.324
2.670,6.483,-7.123,95.528,3.394
2.671,6.412,-7.129,95.521,3.465
2.672,6.342,-7.136,95.514,3.535
2.673,6.272,-7.142,95.507,3.605
2.674,6.202,-7.148,95.499,3.675
2.675,6.131,-7.154,95.492,3.746
2.676,6.061,-7.160,95.485,3.816
2.677,5.991,-7.166,95.478,3.886
2.678,5.921,-7.172,95.471,3.956
2.679,5.850,-7.178,95.464,4.027
2.680,5.780,-7.184,95.456,4.097
2.681,5.710,-7.190,95.449,4.167
2.682,5.639,-7.195,95.442,4.238
2.683,5.569,-7.201,95.435,4.308
2.684,5.499,-7.206,95.428,4.378
2.685,5.429,-7.212,95.420,4.448
2.686,5.358,-7.217,95.413,4.519
2.687,5.288,-7.222,95.406,4.589
2.688,5.218,-7.228,95.399,4.659
2.689,5.147,-7.233,95.392,4.730
2.690,5.077,-7.238,95.384,4.800
2.691,5.007,-7.243,95.377,4.870
2.692,4.937,-7.248,95.370,4.940
2.693,4.866,-7.253,95.363,5.011
2.694,4.796,-7.257,95.355,5.081
2.695,4.726,-7.262,95.348,5.151
2.696,4.655,-7.267,95.341,5.221
2.697,4.585,-7.271,95.334,5.292
2.698,4.515,-7.276,95.326,5.362
2.699,4.445,-7.280,95.319,5.432
2.700,4.374,-7.285,95.312,5.502
2.701,4.304,-7.289,95.304,5.573
2.702,4.234,-7.293,95.297,5.643
2.703,4.164,-7.297,95.290,5.713
2.704,4.094,-7.301,95.283,5.783
2.705,4.023,-7.305,95.275,5.853
2.706,3.953,-7.309,95.268,5.924
2.707,3.883,-7.313,95.261,5.994
2.708,3.813,-7.317,95.253,6.064
2.709,3.743,-7.321,95.246,6.134
2.710,3.673,-7.325,95.239,6.204
2.711,3.602,-7.328,95.231,6.274
2.712,3.532,-7.332,95.224,6.344
2.713,3.462,-7.335,95.217,6.414
2.714,3.392,-7.339,95.209,6.485
2.715,3.322,-7.342,95.202,6.555
2.716,3.252,-7.345,95.195,6.625
2.717,3.182,-7.348,95.187,6.695
2.718,3.112,-7.351,95.180,6.765
2.719,3.042,-7.354,95.173,6.835
2.720,2.972,-7.357,95.165,6.904
2.721,2.902,-7.360,95.158,6.974
2.722,2.832,-7.363,95.150,7.044
2.723,2.762,-7.366,95.143,7.114
2.724,2.692,-7.369,95.136,7.184
2.725,2.623,-7.371,95.128,7.254
2.726,2.553,-7.374,95.121,7.324
2.727,2.483,-7.376,95.114,7.393
2.728,2.413,-7.379,95.106,7.463
2.729,2.343,-7.381,95.099,7.533
2.730,2.274,-7.383,95.091,7.603
2.731,2.204,-7.386,95.084,7.672
2.732,2.134,-7.388,95.077,7.742
2.733,2.065,-7.390,95.069,7.812
2.734,1.995,-7.392,95.062,7.881
2.735,1.925,-7.394,95.055,7.951
2.736,1.856,-7.395,95.047,8.020
2.737,1.786,-7.397,95.040,8.090
2.738,1.717,-7.399,95.032,8.159
2.739,1.647,-7.401,95.025,8.229
2.740,1.578,-7.402,95.018,8.298
2.741,1.508,-7.404,95.010,8.368
2.742,1.439,-7.405,95.003,8.437
2.743,1.369,-7.407,94.995,8.507
2.744,1.300,-7.408,94.988,8.576
2.745,1.231,-7.409,94.980,8.645
2.746,1.162,-7.410,94.973,8.714
2.747,1.092,-7.411,94.966,8.784
2.748,1.023,-7.412,94.958,8.853
2.749,0.954,-7.413,94.951,8.922
2.750,0.885,-7.414,94.943,8.991
2.751,0.816,-7.415,94.936,9.060
2.752,0.747,-7.416,94.929,9.129
2.753,0.678,-7.416,94.921,9.198
2.754,0.609,-7.417,94.914,9.267
2.755,0.540,-7.418,94.906,9.336
2.756,0.471,-7.418,94.899,9.405
2.757,0.402,-7.418,94.892,9.473
2.758,0.333,-7.419,94.884,9.542
2.759,0.264,-7.419,94.877,9.611
2.760,0.196,-7.419,94.869,9.680
2.761,0.127,-7.419,94.862,9.748
2.762,0.058,-7.419,94.854,9.817
2.763,-0.010,-7.419,94.847,9.886
2.764,-0.079,-7.419,94.840,9.954
2.765,-0.147,-7.419,94.832,10.023
2.766,-0.216,-7.419,94.825,10.091
2.767,-0.284,-7.419,94.817,10.159
2.768,-0.353,-7.418,94.810,10.228
2.769,-0.421,-7.418,94.802,10.296
2.770,-0.489,-7.417,94.795,10.364
2.771,-0.558,-7.417,94.788,10.432
2.772,-0.626,-7.416,94.780,10.501
2.773,-0.694,-7.416,94.773,10.569
2.774,-0.762,-7.415,94.765,10.637
2.775,-0.830,-7.414,94.758,10.705
2.776,-0.898,-7.413,94.751,10.773
2.777,-0.966,-7.412,94.743,10.841
2.778,-1.034,-7.411,94.736,10.908
2.779,-1.102,-7.410,94.728,10.976
2.780,-1.170,-7.409,94.721,11.044
2.781,-1.237,-7.408,94.714,11.112
2.782,-1.305,-7.406,94.706,11.179
2.783,-1.373,-7.405,94.699,11.247
2.784,-1.440,-7.403,94.691,11.314
2.785,-1.508,-7.402,94.684,11.382
2.786,-1.575,-7.400,94.677,11.449
2.787,-1.643,-7.399,94.669,11.517
2.788,-1.710,-7.397,94.662,11.584
2.789,-1.777,-7.395,94.654,11.651
2.790,-1.844,-7.393,94.647,11.718
2.791,-1.912,-7.391,94.640,11.785
2.792,-1.979,-7.389,94.632,11.852
2.793,-2.046,-7.387,94.625,11.919
2.794,-2.113,-7.385,94.617,11.986
2.795,-2.180,-7.383,94.610,12.053
2.796,-2.247,-7.381,94.603,12.120
2.797,-2.313,-7.379,94.595,12.187
2.798,-2.380,-7.376,94.588,12.254
2.799,-2.447,-7.374,94.580,12.320
2.800,-2.513,-7.371,94.573,12.387
2.801,-2.580,-7.369,94.566,12.453
2.802,-2.647,-7.366,94.558,12.520
2.803,-2.713,-7.363,94.551,12.586
2.804,-2.779,-7.361,94.544,12.652
2.805,-2.846,-7.358,94.536,12.719
2.806,-2.912,-7.355,94.529,12.785
2.807,-2.978,-7.352,94.522,12.851
2.808,-3.044,-7.349,94.514,12.917
2.809,-3.110,-7.346,94.507,12.983
2.810,-3.176,-7.342,94.500,13.049
2.811,-3.242,-7.339,94.492,13.115
2.812,-3.308,-7.336,94.485,13.180
2.813,-3.374,-7.333,94.478,13.246
2.814,-3.439,-7.329,94.470,13.312
2.815,-3.505,-7.326,94.463,13.377
2.816,-3.571,-7.322,94.456,13.443
2.817,-3.636,-7.318,94.448,13.508
2.818,-3.701,-7.315,94.441,13.573
2.819,-3.767,-7.311,94.434,13.639
2.820,-3.832,-7.307,94.426,13.704
2.821,-3.897,-7.303,94.419,13.769
2.822,-3.962,-7.299,94.412,13.834
2.823,-4.027,-7.295,94.404,13.899
2.824,-4.092,-7.291,94.397,13.964
2.825,-4.157,-7.287,94.390,14.029
2.826,-4.222,-7.283,94.383,14.093
2.827,-4.287,-7.278,94.375,14.158
2.828,-4.351,-7.274,94.368,14.223
2.829,-4.416,-7.270,94.361,14.287
2.830,-4.480,-7.265,94.353,14.352
2.831,-4.545,-7.261,94.346,14.416
2.832,-4.609,-7.256,94.339,14.480
2.833,-4.673,-7.251,94.332,14.544
2.834,-4.738,-7.247,94.324,14.608
2.835,-4.802,-7.242,94.317,14.672
2.836,-4.866,-7.237,94.310,14.736
2.837,-4.930,-7.232,94.303,14.800
2.838,-4.994,-7.227,94.296,14.864
2.839,-5.057,-7.222,94.288,14.928
2.840,-5.121,-7.217,94.281,14.991
2.841,-5.185,-7.212,94.274,15.055
2.842,-5.248,-7.206,94.267,15.118
2.843,-5.312,-7.201,94.259,15.182
2.844,-5.375,-7.196,94.252,15.245
2.845,-5.438,-7.190,94.245,15.308
2.846,-5.501,-7.185,94.238,15.371
2.847,-5.564,-7.179,94.231,15.434
2.848,-5.627,-7.174,94.224,15.497
2.849,-5.690,-7.168,94.216,15.560
2.850,-5.753,-7.162,94.209,15.623
2.851,-5.816,-7.156,94.202,15.685
2.852,-5.879,-7.150,94.195,15.748
2.853,-5.941,-7.145,94.188,15.810
2.854,-6.004,-7.139,94.181,15.873
2.855,-6.066,-7.132,94.173,15.935
2.856,-6.128,-7.126,94.166,15.997
2.857,-6.190,-7.120,94.159,16.059
2.858,-6.253,-7.114,94.152,16.121
2.859,-6.315,-7.108,94.145,16.183
2.860,-6.377,-7.101,94.138,16.245
2.861,-6.438,-7.095,94.131,16.307
2.862,-6.500,-7.088,94.124,16.368
2.863,-6.562,-7.082,94.117,16.430
2.864,-6.623,-7.075,94.110,16.491
2.865,-6.685,-7.068,94.103,16.553
2.866,-6.746,-7.062,94.095,16.614
2.867,-6.807,-7.055,94.088,16.675
2.868,-6.868,-7.048,94.081,16.736
2.869,-6.930,-7.041,94.074,16.797
2.870,-6.991,-7.034,94.067,16.858
2.871,-7.051,-7.027,94.060,16.919
2.872,-7.112,-7.020,94.053,16.979
2.873,-7.173,-7.013,94.046,17.040
2.874,-7.233,-7.005,94.039,17.101
2.875,-7.294,-6.998,94.032,17.161
2.876,-7.354,-6.991,94.025,17.221
2.877,-7.415,-6.983,94.018,17.281
2.878,-7.475,-6.976,94.011,17.341
2.879,-7.535,-6.968,94.004,17.401
2.880,-7.595,-6.961,93.997,17.461
2.881,-7.655,-6.953,93.990,17.521
2.882,-7.714,-6.945,93.983,17.581
2.883,-7.774,-6.938,93.976,17.640
2.884,-7.834,-6.930,93.970,17.700
2.885,-7.893,-6.922,93.963,17.759
2.886,-7.952,-6.914,93.956,17.818
2.887,-8.012,-6.906,93.949,17.877
2.888,-8.071,-6.898,93.942,17.936
2.889,-8.130,-6.890,93.935,17.995
2.890,-8.189,-6.882,93.928,18.054
2.891,-8.248,-6.873,93.921,18.113
2.892,-8.306,-6.865,93.914,18.171
2.893,-8.365,-6.857,93.908,18.230
2.894,-8.423,-6.848,93.901,18.288
2.895,-8.482,-6.840,93.894,18.347
2.896,-8.540,-6.831,93.887,18.405
2.897,-8.598,-6.823,93.880,18.463
2.898,-8.656,-6.814,93.873,18.521
2.899,-8.714,-6.805,93.867,18.579
2.900,-8.772,-6.796,93.860,18.636
2.901,-8.830,-6.788,93.853,18.694
2.902,-8.887,-6.779,93.846,18.751
2.903,-8.945,-6.770,93.839,18.809
2.904,-9.002,-6.761,93.833,18.866
2.905,-9.060,-6.752,93.826,18.923
2.906,-9.117,-6.743,93.819,18.980
2.907,-9.174,-6.733,93.812,19.037
2.908,-9.231,-6.724,93.806,19.094
2.909,-9.287,-6.715,93.799,19.151
2.910,-9.344,-6.706,93.792,19.207
2.911,-9.401,-6.696,93.786,19.264
2.912,-9.457,-6.687,93.779,19.320
2.913,-9.514,-6.677,93.772,19.377
2.914,-9.570,-6.668,93.766,19.433
2.915,-9.626,-6.658,93.759,19.489
2.916,-9.682,-6.648,93.752,19.545
2.917,-9.738,-6.639,93.746,19.600
2.918,-9.794,-6.629,93.739,19.656
2.919,-9.849,-6.619,93.732,19.712
2.920,-9.905,-6.609,93.726,19.767
2.921,-9.960,-6.599,93.719,19.822
2.922,-10.016,-6.589,93.713,19.877
2.923,-10.071,-6.579,93.706,19.932
2.924,-10.126,-6.569,93.699,19.987
2.925,-10.181,-6.559,93.693,20.042
2.926,-10.236,-6.548,93.686,20.097
2.927,-10.290,-6.538,93.680,20.151
2.928,-10.345,-6.528,93.673,20.206
2.929,-10.399,-6.517,93.667,20.260
2.930,-10.454,-6.507,93.660,20.314
2.931,-10.508,-6.496,93.654,20.369
2.932,-10.562,-6.486,93.647,20.422
2.933,-10.616,-6.475,93.641,20.476
2.934,-10.670,-6.465,93.634,20.530
2.935,-10.723,-6.454,93.628,20.584
2.936,-10.777,-6.443,93.621,20.637
2.937,-10.830,-6.432,93.615,20.690
2.938,-10.884,-6.421,93.609,20.744
2.939,-10.937,-6.410,93.602,20.797
2.940,-10.990,-6.399,93.596,20.850
2.941,-11.043,-6.388,93.589,20.902
2.942,-11.096,-6.377,93.583,20.955
2.943,-11.149,-6.366,93.577,21.008
2.944,-11.201,-6.355,93.570,21.060
2.945,-11.254,-6.344,93.564,21.112
2.946,-11.306,-6.332,93.558,21.165
2.947,-11.358,-6.321,93.551,21.217
2.948,-11.410,-6.310,93.545,21.269
2.949,-11.462,-6.298,93.539,21.320
2.950,-11.514,-6.287,93.532,21.372
2.951,-11.565,-6.275,93.526,21.424
2.952,-11.617,-6.264,93.520,21.475
2.953,-11.668,-6.252,93.514,21.526
2.954,-11.720,-6.240,93.507,21.577
2.955,-11.771,-6.228,93.501,21.628
2.956,-11.822,-6.217,93.495,21.679
2.957,-11.873,-6.205,93.489,21.730
2.958,-11.923,-6.193,93.483,21.781
2.959,-11.974,-6.181,93.476,21.831
2.960,-12.024,-6.169,93.470,21.881
2.961,-12.075,-6.157,93.464,21.932
2.962,-12.125,-6.145,93.458,21.982
2.963,-12.175,-6.132,93.452,22.032
2.964,-12.225,-6.120,93.446,22.081
2.965,-12.275,-6.108,93.440,22.131
2.966,-12.324,-6.096,93.433,22.181
2.967,-12.374,-6.083,93.427,22.230
2.968,-12.423,-6.071,93.421,22.279
2.969,-12.473,-6.058,93.415,22.328
2.970,-12.522,-6.046,93.409,22.377
2.971,-12.571,-6.033,93.403,22.426
2.972,-12.620,-6.021,93.397,22.475
2.973,-12.668,-6.008,93.391,22.523
2.974,-12.717,-5.995,93.385,22.572
2.975,-12.765,-5.982,93.379,22.620
2.976,-12.813,-5.970,93.373,22.668
2.977,-12.862,-5.957,93.367,22.716
2.978,-12.910,-5.944,93.361,22.764
2.979,-12.957,-5.931,93.355,22.812
2.980,-13.005,-5.918,93.349,22.859
2.981,-13.053,-5.905,93.343,22.907
2.982,-13.100,-5.892,93.338,22.954
2.983,-13.148,-5.879,93.332,23.001
2.984,-13.195,-5.865,93.326,23.048
2.985,-13.242,-5.852,93.320,23.095
2.986,-13.289,-5.839,93.314,23.142
2.987,-13.335,-5.825,93.308,23.189
2.988,-13.382,-5.812,93.303,23.235
2.989,-13.428,-5.799,93.297,23.281
2.990,-13.475,-5.785,93.291,23.327
2.991,-13.521,-5.772,93.285,23.373
2.992,-13.567,-5.758,93.279,23.419
2.993,-13.613,-5.745,93.274,23.465
2.994,-13.658,-5.731,93.268,23.511
2.995,-13.704,-5.717,93.262,23.556
2.996,-13.749,-5.703,93.257,23.601
2.997,-13.795,-5.690,93.251,23.646
2.998,-13.840,-5.676,93.245,23.691
2.999,-13.885,-5.662,93.239,23.736
3.000,-13.930,-5.648,93.234,23.781
3.001,-13.974,-5.634,93.228,23.826
3.002,-14.019,-5.620,93.223,23.870
3.003,-14.063,-5.606,93.217,23.914
3.004,-14.108,-5.592,93.211,23.958
3.005,-14.152,-5.578,93.206,24.002
3.006,-14.196,-5.563,93.200,24.046
3.007,-14.239,-5.549,93.195,24.090
3.008,-14.283,-5.535,93.189,24.133
3.009,-14.327,-5.521,93.184,24.177
3.010,-14.370,-5.506,93.178,24.220
3.011,-14.413,-5.492,93.173,24.263
3.012,-14.456,-5.477,93.167,24.306
3.013,-14.499,-5.463,93.162,24.349
3.014,-14.542,-5.448,93.156,24.391
3.015,-14.584,-5.434,93.151,24.434
3.016,-14.627,-5.419,93.145,24.476
3.017,-14.669,-5.404,93.140,24.518
3.018,-14.711,-5.390,93.135,24.560
3.019,-14.753,-5.375,93.129,24.602
3.020,-14.795,-5.360,93.124,24.644
3.021,-14.837,-5.345,93.119,24.685
3.022,-14.879,-5.330,93.113,24.727
3.023,-14.920,-5.316,93.108,24.768
3.024,-14.961,-5.301,93.103,24.809
3.025,-15.002,-5.286,93.097,24.850
3.026,-15.043,-5.271,93.092,24.891
3.027,-15.084,-5.255,93.087,24.931
3.028,-15.125,-5.240,93.082,24.972
3.029,-15.165,-5.225,93.076,25.012
3.030,-15.205,-5.210,93.071,25.052
3.031,-15.246,-5.195,93.066,25.092
3.032,-15.286,-5.179,93.061,25.132
3.033,-15.325,-5.164,93.056,25.172
3.034,-15.365,-5.149,93.050,25.211
3.035,-15.405,-5.133,93.045,25.251
3.036,-15.444,-5.118,93.040,25.290
3.037,-15.483,-5.102,93.035,25.329
3.038,-15.522,-5.087,93.030,25.368
3.039,-15.561,-5.071,93.025,25.407
3.040,-15.600,-5.056,93.020,25.445
3.041,-15.639,-5.040,93.015,25.484
3.042,-15.677,-5.024,93.010,25.522
3.043,-15.715,-5.009,93.005,25.560
3.044,-15.753,-4.993,93.000,25.598
3.045,-15.791,-4.977,92.995,25.636
3.046,-15.829,-4.961,92.990,25.673
3.047,-15.867,-4.945,92.985,25.711
3.048,-15.904,-4.930,92.980,25.748
3.049,-15.942,-4.914,92.975,25.785
3.050,-15.979,-4.898,92.970,25.822
3.051,-16.016,-4.882,92.965,25.859
3.052,-16.053,-4.866,92.960,25.896
3.053,-16.089,-4.849,92.956,25.932
3.054,-16.126,-4.833,92.951,25.969
3.055,-16.162,-4.817,92.946,26.005
3.056,-16.198,-4.801,92.941,26.041
3.057,-16.234,-4.785,92.936,26.077
3.058,-16.270,-4.768,92.932,26.113
3.059,-16.306,-4.752,92.927,26.148
3.060,-16.342,-4.736,92.922,26.184
3.061,-16.377,-4.719,92.917,26.219
3.062,-16.412,-4.703,92.913,26.254
3.063,-16.447,-4.687,92.908,26.289
3.064,-16.482,-4.670,92.903,26.324
3.065,-16.517,-4.654,92.899,26.358
3.066,-16.551,-4.637,92.894,26.393
3.067,-16.586,-4.620,92.889,26.427
3.068,-16.620,-4.604,92.885,26.461
3.069,-16.654,-4.587,92.880,26.495
3.070,-16.688,-4.570,92.876,26.529
3.071,-16.722,-4.554,92.871,26.562
3.072,-16.756,-4.537,92.867,26.596
3.073,-16.789,-4.520,92.862,26.629
3.074,-16.822,-4.503,92.858,26.662
3.075,-16.855,-4.487,92.853,26.695
3.076,-16.888,-4.470,92.849,26.728
3.077,-16.921,-4.453,92.844,26.760
3.078,-16.954,-4.436,92.840,26.793
3.079,-16.986,-4.419,92.835,26.825
3.080,-17.018,-4.402,92.831,26.857
3.081,-17.050,-4.385,92.826,26.889
3.082,-17.082,-4.368,92.822,26.921
3.083,-17.114,-4.351,92.818,26.952
3.084,-17.146,-4.333,92.813,26.984
3.085,-17.177,-4.316,92.809,27.015
3.086,-17.209,-4.299,92.805,27.046
3.087,-17.240,-4.282,92.801,27.077
3.088,-17.271,-4.264,92.796,27.108
3.089,-17.301,-4.247,92.792,27.139
3.090,-17.332,-4.230,92.788,27.169
3.091,-17.362,-4.212,92.784,27.199
3.092,-17.393,-4.195,92.779,27.229
3.093,-17.423,-4.178,92.775,27.259
3.094,-17.453,-4.160,92.771,27.289
3.095,-17.483,-4.143,92.767,27.319
3.096,-17.512,-4.125,92.763,27.348
3.097,-17.542,-4.108,92.759,27.377
3.098,-17.571,-4.090,92.755,27.407
3.099,-17.600,-4.073,92.750,27.436
3.100,-17.629,-4.055,92.746,27.464
3.101,-17.658,-4.037,92.742,27.493
3.102,-17.686,-4.020,92.738,27.521
3.103,-17.715,-4.002,92.734,27.550
3.104,-17.743,-3.984,92.730,27.578
3.105,-17.771,-3.966,92.726,27.606
3.106,-17.799,-3.949,92.722,27.633
3.107,-17.827,-3.931,92.719,27.661
3.108,-17.854,-3.913,92.715,27.688
3.109,-17.882,-3.895,92.711,27.715
3.110,-17.909,-3.877,92.707,27.743
3.111,-17.936,-3.859,92.703,27.769
3.112,-17.963,-3.841,92.699,27.796
3.113,-17.990,-3.823,92.695,27.823
3.114,-18.016,-3.805,92.692,27.849
3.115,-18.042,-3.787,92.688,27.875
3.116,-18.069,-3.769,92.684,27.901
3.117,-18.095,-3.751,92.680,27.927
3.118,-18.121,-3.733,92.676,27.953
3.119,-18.146,-3.715,92.673,27.978
3.120,-18.172,-3.696,92.669,28.004
3.121,-18.197,-3.678,92.665,28.029
3.122,-18.222,-3.660,92.662,28.054
3.123,-18.247,-3.642,92.658,28.079
3.124,-18.272,-3.624,92.654,28.103
3.125,-18.297,-3.605,92.651,28.128
3.126,-18.321,-3.587,92.647,28.152
3.127,-18.346,-3.569,92.644,28.176
3.128,-18.370,-3.550,92.640,28.200
3.129,-18.394,-3.532,92.637,28.224
3.130,-18.418,-3.513,92.633,28.248
3.131,-18.441,-3.495,92.630,28.271
3.132,-18.465,-3.477,92.626,28.295
3.133,-18.488,-3.458,92.623,28.318
3.134,-18.511,-3.440,92.619,28.341
3.135,-18.534,-3.421,92.616,28.363
3.136,-18.557,-3.402,92.612,28.386
3.137,-18.579,-3.384,92.609,28.408
3.138,-18.602,-3.365,92.606,28.431
3.139,-18.624,-3.347,92.602,28.453
3.140,-18.646,-3.328,92.599,28.475
3.141,-18.668,-3.309,92.596,28.496
3.142,-18.690,-3.291,92.592,28.518
3.143,-18.711,-3.272,92.589,28.539
3.144,-18.732,-3.253,92.586,28.560
3.145,-18.754,-3.234,92.583,28.581
3.146,-18.775,-3.216,92.579,28.602
3.147,-18.796,-3.197,92.576,28.623
3.148,-18.816,-3.178,92.573,28.643
3.149,-18.837,-3.159,92.570,28.664
3.150,-18.857,-3.140,92.567,28.684
3.151,-18.877,-3.121,92.564,28.704
3.152,-18.897,-3.103,92.561,28.724
3.153,-18.917,-3.084,92.557,28.743
3.154,-18.937,-3.065,92.554,28.763
3.155,-18.956,-3.046,92.551,28.782
3.156,-18.975,-3.027,92.548,28.801
3.157,-18.994,-3.008,92.545,28.820
3.158,-19.013,-2.989,92.542,28.839
3.159,-19.032,-2.970,92.539,28.857
3.160,-19.051,-2.951,92.536,28.876
3.161,-19.069,-2.932,92.533,28.894
3.162,-19.087,-2.913,92.531,28.912
3.163,-19.105,-2.893,92.528,28.930
3.164,-19.123,-2.874,92.525,28.948
3.165,-19.141,-2.855,92.522,28.965
3.166,-19.158,-2.836,92.519,28.982
3.167,-19.176,-2.817,92.516,29.000
3.168,-19.193,-2.798,92.513,29.017
3.169,-19.210,-2.778,92.511,29.033
3.170,-19.227,-2.759,92.508,29.050
3.171,-19.243,-2.740,92.505,29.067
3.172,-19.260,-2.721,92.502,29.083
3.173,-19.276,-2.701,92.500,29.099
3.174,-19.292,-2.682,92.497,29.115
3.175,-19.308,-2.663,92.494,29.131
3.176,-19.324,-2.643,92.492,29.146
3.177,-19.340,-2.624,92.489,29.162
3.178,-19.355,-2.605,92.487,29.177
3.179,-19.370,-2.585,92.484,29.192
3.180,-19.385,-2.566,92.481,29.207
3.181,-19.400,-2.547,92.479,29.222
3.182,-19.415,-2.527,92.476,29.236
3.183,-19.429,-2.508,92.474,29.250
3.184,-19.444,-2.488,92.471,29.265
3.185,-19.458,-2.469,92.469,29.279
3.186,-19.472,-2.449,92.466,29.292
3.187,-19.486,-2.430,92.464,29.306
3.188,-19.499,-2.410,92.462,29.320
3.189,-19.513,-2.391,92.459,29.333
3.190,-19.526,-2.371,92.457,29.346
3.191,-19.539,-2.352,92.454,29.359
3.192,-19.552,-2.332,92.452,29.372
3.193,-19.565,-2.313,92.450,29.384
3.194,-19.578,-2.293,92.448,29.397
3.195,-19.590,-2.274,92.445,29.409
3.196,-19.602,-2.254,92.443,29.421
3.197,-19.614,-2.234,92.441,29.433
3.198,-19.626,-2.215,92.439,29.445
3.199,-19.638,-2.195,92.436,29.456
3.200,-19.650,-2.175,92.434,29.468
3.201,-19.661,-2.156,92.432,29.479
3.202,-19.672,-2.136,92.430,29.490
3.203,-19.683,-2.116,92.428,29.501
3.204,-19.694,-2.097,92.426,29.511
3.205,-19.705,-2.077,92.424,29.522
3.206,-19.715,-2.057,92.422,29.532
3.207,-19.725,-2.038,92.419,29.542
3.208,-19.736,-2.018,92.417,29.552
3.209,-19.745,-1.998,92.415,29.562
3.210,-19.755,-1.978,92.414,29.571
3.211,-19.765,-1.959,92.412,29.581
3.212,-19.774,-1.939,92.410,29.590
3.213,-19.784,-1.919,92.408,29.599
3.214,-19.793,-1.899,92.406,29.608
3.215,-19.801,-1.879,92.404,29.617
3.216,-19.810,-1.860,92.402,29.625
3.217,-19.819,-1.840,92.400,29.634
3.218,-19.827,-1.820,92.398,29.642
3.219,-19.835,-1.800,92.397,29.650
3.220,-19.843,-1.780,92.395,29.658
3.221,-19.851,-1.760,92.393,29.665
3.222,-19.859,-1.741,92.391,29.673
3.223,-19.866,-1.721,92.390,29.680
3.224,-19.874,-1.701,92.388,29.687
3.225,-19.881,-1.681,92.386,29.694
3.226,-19.888,-1.661,92.385,29.701
